time,Lyman_alpha,MgII,au_factor,Lyman_alpha_corr,MgII_corr
2021-02-04,0.0065694456,0.26396722,0.97186106,0.0063845883,0.25653946
2021-02-05,0.0065809423,0.2640173,0.97218454,0.0063978904,0.25667354
2021-02-06,0.0065566627,0.26394108,0.9725159,0.006376459,0.2566869
2021-02-07,0.0065156044,0.2638191,0.9728543,0.0063387337,0.25665754
2021-02-08,0.006509135,0.26382938,0.9731994,0.0063346867,0.2567586
2021-02-09,0.0065026195,0.26380363,0.9735504,0.0063306275,0.25682613
2021-02-10,0.006527332,0.26395553,0.9739067,0.0063570123,0.25706807
2021-02-11,0.0065343753,0.2640517,0.97426856,0.006366236,0.25725728
2021-02-12,0.006561997,0.2641946,0.97463536,0.006395554,0.2574934
2021-02-13,0.006526731,0.2640966,0.97500706,0.006363609,0.25749603
2021-02-14,0.00654854,0.26418254,0.97538406,0.006387342,0.25767943
2021-02-15,0.0065610036,0.26427996,0.9757662,0.0064020054,0.25787544
2021-02-16,0.0065711634,0.26430598,0.976154,0.0064144675,0.25800335
2021-02-17,0.006622205,0.26450762,0.97654754,0.006466898,0.25830427
2021-02-18,0.0066448664,0.26467416,0.97694707,0.006491683,0.25857264
2021-02-19,0.0066426187,0.26468533,0.97735304,0.0064921835,0.258691
2021-02-20,0.0066380124,0.26476064,0.97776556,0.00649042,0.25887385
2021-02-21,0.0066286754,0.2647122,0.97818524,0.006484072,0.25893757
2021-02-22,0.0066979732,0.2649982,0.9786122,0.006554718,0.25933045
2021-02-23,0.006735297,0.2652657,0.9790468,0.006594171,0.25970754
2021-02-24,0.0067112283,0.2653048,0.9794895,0.006573578,0.25986326
2021-02-25,0.006695794,0.26533648,0.97994065,0.0065614805,0.260014
2021-02-26,0.006688168,0.26525673,0.9804002,0.006557081,0.26005775
2021-02-27,0.0066465414,0.26499635,0.9808686,0.0065193838,0.2599266
2021-02-28,0.006617688,0.26474306,0.9813457,0.00649424,0.25980446
2021-03-01,0.006546466,0.26431865,0.98183125,0.006427525,0.2595163
2021-03-02,0.006548612,0.26435432,0.9823249,0.0064328643,0.25968182
2021-03-03,0.0065221647,0.26434812,0.9828262,0.006410154,0.25980824
2021-03-04,0.0065486985,0.26454234,0.9833343,0.00643956,0.26013356
2021-03-05,0.0065202434,0.2644448,0.98384833,0.0064149303,0.26017356
2021-03-06,0.006524602,0.26447356,0.9843677,0.0064226077,0.26033923
2021-03-07,0.0065081897,0.26443255,0.98489136,0.0064098598,0.26043734
2021-03-08,0.0064977957,0.2644244,0.98541874,0.0064030495,0.26056877
2021-03-09,0.0065015554,0.2644092,0.98594904,0.0064102025,0.260694
2021-03-10,0.006526978,0.26458704,0.98648155,0.006438744,0.26101023
2021-03-11,0.006548193,0.26471674,0.987016,0.0064631714,0.26127967
2021-03-12,0.006566438,0.2647788,0.98755187,0.006484698,0.2614828
2021-03-13,0.006559115,0.26479694,0.98808885,0.006480988,0.2616429
2021-03-14,0.006523151,0.26468262,0.9886268,0.006448962,0.26167232
2021-03-15,0.006491458,0.2645466,0.9891659,0.0064211288,0.26168048
2021-03-16,0.0065350933,0.26475966,0.98970574,0.006467819,0.26203415
2021-03-17,0.0065155164,0.26476985,0.9902467,0.0064519686,0.26218748
2021-03-18,0.006550087,0.2649053,0.9907888,0.0064897533,0.2624652
2021-03-19,0.0065910867,0.26508707,0.99133235,0.0065339576,0.2627894
2021-03-20,0.0066172383,0.26516291,0.9918775,0.00656349,0.26300913
2021-03-21,0.006597263,0.26517904,0.9924244,0.006547285,0.26317015
2021-03-22,0.006609506,0.26521763,0.99297357,0.0065630646,0.2633541
2021-03-23,0.0066286097,0.26540473,0.99352527,0.006585691,0.2636863
2021-03-24,0.006636918,0.26545933,0.99407977,0.006597626,0.26388776
2021-03-25,0.006662292,0.2655533,0.9946376,0.006626566,0.26412928
2021-03-26,0.006629618,0.2654185,0.99519897,0.006597789,0.2641442
2021-03-27,0.006593525,0.26522687,0.9957643,0.006565597,0.26410344
2021-03-28,0.0065517616,0.26498684,0.99633384,0.006527742,0.26401535
2021-03-29,0.0065536587,0.26489735,0.9969075,0.0065333913,0.26407814
2021-03-30,0.0065208273,0.2647455,0.99748516,0.0065044286,0.26407972
2021-03-31,0.0064512314,0.2643821,0.9980665,0.0064387578,0.2638709
2021-04-01,0.006427215,0.2642377,0.99865085,0.006418544,0.2638812
2021-04-02,0.006351545,0.2639328,0.99923754,0.006346702,0.26373157
2021-04-03,0.0063339737,0.26387757,0.9998258,0.00633287,0.2638316
2021-04-04,0.006374961,0.26405632,1.0004146,0.0063776043,0.26416582
2021-04-05,0.0063740076,0.26406434,1.0010033,0.0063804025,0.26432925
2021-04-06,0.006384334,0.26416123,1.001591,0.0063944915,0.2645815
2021-04-07,0.0063600694,0.26401907,1.002177,0.0063739154,0.26459384
2021-04-08,0.006375682,0.26409462,1.0027608,0.006393284,0.26482373
2021-04-09,0.006384892,0.2641432,1.0033417,0.006406228,0.26502588
2021-04-10,0.006406507,0.26426902,1.0039194,0.0064316164,0.2653048
2021-04-11,0.0064254086,0.26443368,1.0044935,0.006454281,0.2656219
2021-04-12,0.0064566685,0.26467925,1.0050639,0.0064893644,0.26601955
2021-04-13,0.0064467345,0.26465148,1.0056301,0.0064830305,0.2661415
2021-04-14,0.006475473,0.26480454,1.0061924,0.006515572,0.26644433
2021-04-15,0.006516911,0.26509008,1.0067507,0.006560905,0.26687962
2021-04-16,0.0065077594,0.26517412,1.007305,0.006555299,0.2671112
2021-04-17,0.0065120794,0.26519477,1.0078554,0.0065632346,0.267278
2021-04-18,0.0065227007,0.26523566,1.0084022,0.0065775057,0.26746422
2021-04-19,0.0065772524,0.26556775,1.0089457,0.0066360906,0.26794344
2021-04-20,0.0065884693,0.26562905,1.009486,0.006650967,0.2681488
2021-04-21,0.006555724,0.26551926,1.0100235,0.0066214353,0.2681807
2021-04-22,0.006537873,0.26544598,1.0105587,0.0066069043,0.26824874
2021-04-23,0.0065524154,0.26537418,1.0110922,0.006625096,0.26831776
2021-04-24,0.006570536,0.2655224,1.0116242,0.0066469135,0.26860887
2021-04-25,0.0065727946,0.2655457,1.0121553,0.006652689,0.2687735
2021-04-26,0.006536877,0.26557747,1.0126858,0.006619802,0.26894653
2021-04-27,0.006527275,0.2655499,1.0132155,0.0066135363,0.26905927
2021-04-28,0.0064632325,0.26529434,1.0137448,0.0065520685,0.26894078
2021-04-29,0.0064056832,0.2649721,1.014273,0.0064971116,0.26875404
2021-04-30,0.0063552833,0.26456788,1.0147997,0.00644934,0.2684834
2021-05-01,0.0063633467,0.2642612,1.0153242,0.00646086,0.2683108
2021-05-02,0.006324112,0.26397607,1.0158458,0.0064243223,0.26815897
2021-05-03,0.006319849,0.26397392,1.0163634,0.006423263,0.26829344
2021-05-04,0.006314921,0.263988,1.0168765,0.0064214948,0.26844317
2021-05-05,0.0063301297,0.2640752,1.0173843,0.0064401743,0.26866594
2021-05-06,0.006333729,0.26408985,1.017886,0.006447014,0.26881337
2021-05-07,0.0063860253,0.2643924,1.0183811,0.006503408,0.26925224
2021-05-08,0.0064298795,0.2646954,1.018869,0.006551205,0.26968995
2021-05-09,0.0064528394,0.26494244,1.0193495,0.0065776985,0.27006894
2021-05-10,0.006479795,0.2651999,1.019822,0.0066082375,0.2704567
2021-05-11,0.006477702,0.26531053,1.0202863,0.0066091106,0.2706927
2021-05-12,0.006472693,0.26531854,1.0207422,0.0066069504,0.27082184
2021-05-13,0.006476931,0.26537356,1.0211895,0.0066141733,0.2709967
2021-05-14,0.006512697,0.26545328,1.0216284,0.006653556,0.2711946
2021-05-15,0.0065196925,0.26544493,1.0220586,0.006663508,0.2713003
2021-05-16,0.006520227,0.26542377,1.0224806,0.0066668056,0.27139068
2021-05-17,0.0065190527,0.26545858,1.0228943,0.0066683018,0.27153605
2021-05-18,0.0065456894,0.26563868,1.0233,0.006698204,0.2718281
2021-05-19,0.006529195,0.26575345,1.0236983,0.0066839256,0.27205136
2021-05-20,0.0064788954,0.2655314,1.0240896,0.0066349693,0.27192792
2021-05-21,0.006460393,0.26548752,1.024474,0.006618505,0.27198508
2021-05-22,0.006491371,0.2656354,1.0248525,0.006652698,0.27223712
2021-05-23,0.006498713,0.2656993,1.0252255,0.0066626463,0.2724017
2021-05-24,0.0065258653,0.26574942,1.0255935,0.006692885,0.27255088
2021-05-25,0.006535342,0.26586598,1.0259569,0.006704979,0.27276704
2021-05-26,0.0065267826,0.26597512,1.0263159,0.006698541,0.2729745
2021-05-27,0.006506919,0.26586032,1.0266705,0.0066804616,0.27295095
2021-05-28,0.006407161,0.26523113,1.0270206,0.0065802857,0.27239782
2021-05-29,0.0063433396,0.26475957,1.0273656,0.006516929,0.27200487
2021-05-30,0.006336218,0.26456502,1.027705,0.0065117627,0.27189478
2021-05-31,0.0063540293,0.26467443,1.0280379,0.006532183,0.27209535
2021-06-01,0.0063725524,0.26489303,1.0283638,0.0065533025,0.2724064
2021-06-02,0.006404993,0.26519766,1.028682,0.006588701,0.27280405
2021-06-03,0.006425431,0.2654439,1.0289917,0.006611715,0.27313957
2021-06-04,0.0064558014,0.26564488,1.0292923,0.006644907,0.27342623
2021-06-05,0.0064418395,0.2656225,1.0295833,0.0066324105,0.2734805
2021-06-06,0.0064812023,0.26581118,1.0298643,0.006674759,0.27374944
2021-06-07,0.0064859255,0.26597703,1.0301349,0.0066813785,0.2739922
2021-06-08,0.006403726,0.26556146,1.0303946,0.0065983646,0.2736331
2021-06-09,0.006404717,0.26542002,1.030643,0.0066009765,0.27355328
2021-06-10,0.0064513674,0.26563993,1.0308801,0.006650586,0.27384293
2021-06-11,0.006508768,0.265873,1.0311059,0.006711229,0.2741432
2021-06-12,0.0064634294,0.2656453,1.03132,0.006665864,0.2739653
2021-06-13,0.0064976513,0.2657475,1.0315226,0.0067024743,0.27412453
2021-06-14,0.006570086,0.2660418,1.0317141,0.00677845,0.27447906
2021-06-15,0.006580432,0.26621947,1.0318944,0.006790311,0.2747104
2021-06-16,0.006603375,0.26623735,1.0320641,0.006815106,0.27477401
2021-06-17,0.00666164,0.2664695,1.0322233,0.0068763006,0.27505603
2021-06-18,0.0066334433,0.2664144,1.032373,0.0068481877,0.27503902
2021-06-19,0.0065598316,0.26603648,1.0325134,0.0067731137,0.27468622
2021-06-20,0.006509601,0.26576713,1.0326452,0.0067221085,0.27444315
2021-06-21,0.006503779,0.2656033,1.0327693,0.0067169033,0.27430695
2021-06-22,0.006515345,0.2657335,1.032886,0.006729609,0.27447242
2021-06-23,0.006523957,0.26591864,1.032996,0.006739222,0.27469292
2021-06-24,0.0065626595,0.26619717,1.0330998,0.006779882,0.27500823
2021-06-25,0.006628077,0.26669607,1.033197,0.0068481094,0.2755496
2021-06-26,0.006679349,0.2670308,1.0332879,0.0069016907,0.2759197
2021-06-27,0.0067134956,0.2672642,1.0333719,0.006937538,0.2761833
2021-06-28,0.006826505,0.26785678,1.0334487,0.0070548425,0.27681625
2021-06-29,0.006854504,0.26823387,1.0335177,0.0070842514,0.27722445
2021-06-30,0.006889534,0.2685143,1.0335784,0.007120874,0.27753058
2021-07-01,0.006916921,0.26865378,1.0336301,0.007149538,0.27768865
2021-07-02,0.00691714,0.26848316,1.0336722,0.0071500554,0.27752358
2021-07-03,0.006889721,0.26837054,1.0337043,0.007121934,0.27741578
2021-07-04,0.006827686,0.26796016,1.033726,0.0070579564,0.2769974
2021-07-05,0.006677206,0.26712826,1.0337366,0.006902472,0.27614024
2021-07-06,0.0065379306,0.26627854,1.0337359,0.0067584934,0.27526167
2021-07-07,0.006452347,0.26562074,1.0337236,0.0066699437,0.27457842
2021-07-08,0.0064564515,0.26545525,1.0336992,0.0066740285,0.27440086
2021-07-09,0.0064281397,0.26530346,1.0336627,0.0066445284,0.2742343
2021-07-10,0.0064226063,0.2653154,1.0336139,0.0066384953,0.2742337
2021-07-11,0.0064593367,0.26547283,1.0335528,0.0066760653,0.27438018
2021-07-12,0.0064621936,0.2655016,1.0334793,0.0066785435,0.2743904
2021-07-13,0.0064563714,0.26547566,1.033394,0.0066719754,0.27434096
2021-07-14,0.006457211,0.26540104,1.0332967,0.0066722147,0.27423802
2021-07-15,0.006484328,0.2654215,1.0331881,0.0066995304,0.27423036
2021-07-16,0.0065203,0.26561496,1.0330689,0.0067359195,0.27439854
2021-07-17,0.006551261,0.26582786,1.0329393,0.006767055,0.27458405
2021-07-18,0.0066023786,0.26611444,1.0328003,0.0068189385,0.27484307
2021-07-19,0.006580413,0.26619133,1.0326527,0.0067952815,0.2748832
2021-07-20,0.0066155987,0.26640934,1.0324969,0.006830585,0.27506682
2021-07-21,0.0067221313,0.2671174,1.0323341,0.006939485,0.27575442
2021-07-22,0.0068254736,0.26782197,1.0321643,0.0070450106,0.27643627
2021-07-23,0.0068912483,0.26815164,1.0319883,0.007111687,0.27672935
2021-07-24,0.006935453,0.26825923,1.0318061,0.007156043,0.2767915
2021-07-25,0.0069749076,0.26855618,1.0316178,0.0071954387,0.27704734
2021-07-26,0.0069767986,0.26850393,1.0314231,0.007196031,0.27694115
2021-07-27,0.0069940877,0.2685137,1.0312217,0.0072124554,0.27689716
2021-07-28,0.0069921403,0.2682985,1.0310135,0.007208991,0.27661937
2021-07-29,0.0068875374,0.2676795,1.030798,0.0070996596,0.2759235
2021-07-30,0.0068124295,0.26721412,1.0305743,0.007020715,0.275384
2021-07-31,0.006743378,0.26676992,1.0303423,0.0069479877,0.27486435
2021-08-01,0.0066484036,0.2662353,1.0301018,0.0068485322,0.27424943
2021-08-02,0.006548675,0.26571533,1.029852,0.006744166,0.2736475
2021-08-03,0.0064591775,0.26534593,1.0295928,0.006650322,0.27319825
2021-08-04,0.0064016106,0.2650414,1.0293236,0.006589329,0.27281338
2021-08-05,0.006421934,0.26506734,1.0290442,0.0066084536,0.272766
2021-08-06,0.0063782977,0.26491985,1.0287541,0.0065617,0.27253738
2021-08-07,0.006399708,0.2650997,1.0284536,0.0065818024,0.27264273
2021-08-08,0.006498688,0.26557568,1.0281422,0.0066815754,0.27304956
2021-08-09,0.0065217344,0.26568756,1.0278199,0.006703168,0.27307895
2021-08-10,0.0065195044,0.26571277,1.0274868,0.006698705,0.27301636
2021-08-11,0.006496683,0.2656707,1.0271431,0.0066730236,0.2728818
2021-08-12,0.0065367464,0.2657048,1.0267892,0.0067118607,0.27282283
2021-08-13,0.0065547577,0.26575735,1.0264256,0.006727971,0.27278015
2021-08-14,0.0065906327,0.26589566,1.0260531,0.006762339,0.27282307
2021-08-15,0.0065795532,0.2658091,1.0256721,0.006748464,0.27263296
2021-08-16,0.0065788166,0.26582143,1.0252837,0.0067451536,0.2725424
2021-08-17,0.006593126,0.26583976,1.0248885,0.006757219,0.2724561
2021-08-18,0.006624406,0.26594666,1.0244874,0.0067866207,0.272459
2021-08-19,0.006581546,0.26577547,1.024081,0.006740036,0.2721756
2021-08-20,0.006570719,0.26566052,1.0236701,0.0067262487,0.27194872
2021-08-21,0.0065829153,0.26566425,1.023255,0.006736001,0.27184227
2021-08-22,0.0066531133,0.26594967,1.0228361,0.0068050446,0.2720229
2021-08-23,0.0067459135,0.26656884,1.0224134,0.0068971124,0.27254355
2021-08-24,0.006824982,0.26692787,1.021987,0.0069750426,0.2727968
2021-08-25,0.0068902075,0.26733014,1.0215566,0.007038737,0.27309287
2021-08-26,0.0069904714,0.26783493,1.0211222,0.0071381256,0.2734922
2021-08-27,0.0069907387,0.26800492,1.0206833,0.0071353302,0.27354816
2021-08-28,0.0069651892,0.26791188,1.0202398,0.0071061635,0.27333438
2021-08-29,0.006880066,0.2674632,1.0197911,0.0070162304,0.2727566
2021-08-30,0.006822664,0.2671614,1.0193372,0.006954595,0.27232754
2021-08-31,0.006822187,0.2670357,1.0188775,0.006950973,0.27207667
2021-09-01,0.006786749,0.26679444,1.0184118,0.0069117052,0.2717066
2021-09-02,0.006712727,0.26651415,1.0179397,0.006833151,0.27129534
2021-09-03,0.0066824653,0.26624578,1.0174608,0.0067991465,0.27089465
2021-09-04,0.006744557,0.26655307,1.0169749,0.0068590455,0.27107778
2021-09-05,0.006823042,0.26709133,1.016482,0.006935499,0.27149352
2021-09-06,0.006894721,0.267709,1.0159814,0.0070049088,0.27198735
2021-09-07,0.006903483,0.26787457,1.0154735,0.007010304,0.27201954
2021-09-08,0.0069373315,0.26807645,1.014958,0.0070411004,0.27208635
2021-09-09,0.0069049997,0.2680365,1.0144354,0.0070046764,0.27190572
2021-09-10,0.0069200387,0.26800367,1.0139061,0.0070162695,0.27173057
2021-09-11,0.0068982374,0.26770583,1.0133706,0.0069904714,0.27128524
2021-09-12,0.006816242,0.26719525,1.0128295,0.006903691,0.27062324
2021-09-13,0.0067151343,0.26653337,1.0122838,0.0067976215,0.26980743
2021-09-14,0.0066785673,0.2660019,1.0117342,0.0067569353,0.26912326
2021-09-15,0.006597467,0.26527065,1.0111818,0.006671239,0.26823688
2021-09-16,0.0064970464,0.26466808,1.0106272,0.0065660914,0.26748073
2021-09-17,0.006550672,0.26476893,1.010071,0.006616644,0.26743543
2021-09-18,0.0066340775,0.26514804,1.0095141,0.0066971947,0.2676707
2021-09-19,0.0066491156,0.26542017,1.0089567,0.0067086695,0.26779744
2021-09-20,0.0067191604,0.2659858,1.0083995,0.006775598,0.26821992
2021-09-21,0.0069051855,0.2671036,1.0078424,0.0069593387,0.26919836
2021-09-22,0.006997056,0.26779172,1.0072858,0.007048035,0.26974282
2021-09-23,0.0071043093,0.26841998,1.0067294,0.007152117,0.27022627
2021-09-24,0.0071396423,0.2685835,1.0061734,0.007183718,0.27024156
2021-09-25,0.0070986557,0.26833674,1.0056174,0.0071385317,0.26984408
2021-09-26,0.007107397,0.26823756,1.0050613,0.0071433694,0.26959518
2021-09-27,0.00711668,0.26820835,1.0045049,0.00714874,0.2694166
2021-09-28,0.00715496,0.26838866,1.003948,0.0071832077,0.26944825
2021-09-29,0.0072238822,0.26873016,1.0033902,0.007248373,0.26964122
2021-09-30,0.007186925,0.26850763,1.0028311,0.007207272,0.2692678
2021-10-01,0.0070578665,0.26777527,1.0022706,0.007073892,0.26838326
2021-10-02,0.00698137,0.26725852,1.0017081,0.006993295,0.26771504
2021-10-03,0.00694504,0.26698196,1.0011437,0.006952983,0.2672873
2021-10-04,0.0069521745,0.26712647,1.0005765,0.0069561824,0.26728046
2021-10-05,0.006954351,0.26715243,1.0000067,0.0069543975,0.26715422
2021-10-06,0.007021907,0.2674201,0.99943393,0.007017932,0.26726875
2021-10-07,0.0070363055,0.2674691,0.9988583,0.007028272,0.26716372
2021-10-08,0.0070403074,0.2674898,0.9982799,0.0070281974,0.2670297
2021-10-09,0.007014219,0.26740003,0.99769944,0.0069980826,0.26678485
2021-10-10,0.006901377,0.266895,0.99711734,0.0068814824,0.26612562
2021-10-11,0.0069051357,0.26674291,0.99653405,0.006881203,0.2658184
2021-10-12,0.00688733,0.26660648,0.995951,0.0068594436,0.26552698
2021-10-13,0.0069007194,0.26654783,0.9953686,0.006868759,0.26531333
2021-10-14,0.0069217957,0.26655295,0.99478793,0.006885719,0.26516366
2021-10-15,0.0068231127,0.26602557,0.99420965,0.0067836046,0.26448518
2021-10-16,0.0068002297,0.265837,0.9936344,0.0067569423,0.2641448
2021-10-17,0.0068150535,0.26584244,0.9930629,0.006767777,0.26399827
2021-10-18,0.00684515,0.26610354,0.9924956,0.006793781,0.2641066
2021-10-19,0.0068225134,0.266022,0.99193305,0.0067674764,0.26387602
2021-10-20,0.0067674387,0.26568532,0.99137527,0.0067090713,0.26339385
2021-10-21,0.006910975,0.26630458,0.9908227,0.0068475506,0.2638606
2021-10-22,0.006964648,0.2666293,0.99027514,0.006896918,0.2640364
2021-10-23,0.007070889,0.26723272,0.9897329,0.0069982917,0.26448902
2021-10-24,0.007196228,0.26793334,0.98919576,0.0071184784,0.26503852
2021-10-25,0.0073241936,0.26865488,0.98866355,0.0072411634,0.2656093
2021-10-26,0.007469904,0.26950467,0.98813635,0.0073812837,0.26630735
2021-10-27,0.007562333,0.27016854,0.9876137,0.007468663,0.26682216
2021-10-28,0.007638645,0.27058974,0.98709536,0.007540071,0.26709786
2021-10-29,0.007558081,0.27034006,0.9865811,0.00745666,0.2667124
2021-10-30,0.0075370977,0.2701356,0.9860705,0.0074321097,0.26637277
2021-10-31,0.0074928235,0.26980105,0.9855632,0.0073846513,0.265906
2021-11-01,0.007451729,0.26938376,0.9850587,0.0073403907,0.26535884
2021-11-02,0.007401238,0.26904142,0.9845568,0.0072869393,0.26488656
2021-11-03,0.0072625615,0.26818556,0.98405695,0.007146774,0.26390985
2021-11-04,0.0072059277,0.26770422,0.983559,0.007087455,0.2633029
2021-11-05,0.0072286446,0.26775596,0.98306274,0.007106211,0.2632209
2021-11-06,0.007181185,0.2675778,0.9825685,0.007056006,0.26291353
2021-11-07,0.0071377526,0.2674931,0.9820765,0.007009819,0.26269868
2021-11-08,0.0070983577,0.2672183,0.98158747,0.006967659,0.26229814
2021-11-09,0.007146545,0.26728958,0.98110193,0.0070114895,0.26223832
2021-11-10,0.007095061,0.26705036,0.98062074,0.0069575636,0.26187512
2021-11-11,0.0070672226,0.26680106,0.9801449,0.006926902,0.2615037
2021-11-12,0.007065621,0.2667273,0.9796748,0.0069220113,0.26130602
2021-11-13,0.0070244353,0.2665178,0.97921145,0.0068784077,0.26097727
2021-11-14,0.0069618477,0.26617962,0.9787555,0.0068139466,0.26052475
2021-11-15,0.006967415,0.26615718,0.9783074,0.006816274,0.26038355
2021-11-16,0.0069785756,0.26617682,0.97786766,0.006824123,0.2602857
2021-11-17,0.0069575915,0.26606578,0.9774367,0.0068006054,0.26006246
2021-11-18,0.0069227354,0.2657882,0.97701484,0.006763615,0.25967902
2021-11-19,0.006944728,0.2657299,0.9766024,0.006782238,0.25951245
2021-11-20,0.0070207976,0.26605025,0.9761992,0.006853697,0.25971803
2021-11-21,0.0070287394,0.26616713,0.9758057,0.006858684,0.25972742
2021-11-22,0.007086242,0.26634604,0.97542167,0.006912074,0.2597997
2021-11-23,0.007182937,0.26683834,0.97504693,0.007003701,0.2601799
2021-11-24,0.0072811325,0.26741537,0.9746816,0.007096786,0.26064485
2021-11-25,0.0073309117,0.26769605,0.9743251,0.0071426914,0.26082298
2021-11-26,0.0074002845,0.26809716,0.9739775,0.0072077108,0.26112062
2021-11-27,0.007425703,0.2682175,0.97363824,0.0072299484,0.2611468
2021-11-28,0.0073874346,0.26797673,0.97330695,0.0071902415,0.2608236
2021-11-29,0.007356423,0.26790997,0.9729831,0.0071576755,0.26067188
2021-11-30,0.007342439,0.26786563,0.9726663,0.0071417433,0.26054388
2021-12-01,0.0072331354,0.2673747,0.972356,0.007033183,0.2599834
2021-12-02,0.0071993438,0.2670531,0.9720518,0.0069981352,0.25958943
2021-12-03,0.0071446584,0.26672238,0.97175306,0.0069428436,0.2591883
2021-12-04,0.007079416,0.2662841,0.9714598,0.006877368,0.2586843
2021-12-05,0.0070693516,0.26618809,0.9711721,0.006865557,0.25851443
2021-12-06,0.0070020603,0.26581466,0.9708899,0.0067982296,0.2580768
2021-12-07,0.006962708,0.2655864,0.97061396,0.0067581018,0.25778186
2021-12-08,0.0069303135,0.26537675,0.9703446,0.0067247925,0.2575069
2021-12-09,0.0068831975,0.26520103,0.9700827,0.006677271,0.25726694
2021-12-10,0.006873708,0.2650189,0.9698291,0.0066663222,0.25702304
2021-12-11,0.006851824,0.2649044,0.9695842,0.0066434206,0.25684714
2021-12-12,0.0069412235,0.2653934,0.96934867,0.0067284657,0.25725874
2021-12-13,0.007015999,0.26581722,0.9691233,0.006799368,0.25760967
2021-12-14,0.0071361377,0.26652884,0.9689085,0.0069142645,0.25824207
2021-12-15,0.0072978707,0.2675242,0.9687046,0.0070694806,0.25915194
2021-12-16,0.007478605,0.268672,0.968512,0.0072431187,0.26021203
2021-12-17,0.007628471,0.26985234,0.968331,0.007386885,0.26130638
2021-12-18,0.007831718,0.27104914,0.968162,0.0075823716,0.2624195
2021-12-19,0.008003146,0.27218115,0.9680049,0.007747085,0.26347268
2021-12-20,0.008119874,0.27276373,0.96785986,0.007858899,0.26399708
2021-12-21,0.008200297,0.2731269,0.9677269,0.007935648,0.26431224
2021-12-22,0.008323738,0.27349088,0.9676059,0.008054098,0.2646314
2021-12-23,0.008181643,0.27306023,0.9674968,0.007915713,0.2641849
2021-12-24,0.008061153,0.27241722,0.96739906,0.007798352,0.26353616
2021-12-25,0.008014679,0.2720145,0.96731263,0.0077527002,0.26312307
2021-12-26,0.00791596,0.27141187,0.96723694,0.0076566087,0.26251957
2021-12-27,0.007895305,0.27127,0.96717155,0.007636114,0.26236463
2021-12-28,0.007913087,0.2714546,0.9671159,0.007652872,0.26252806
2021-12-29,0.007758291,0.27071825,0.9670693,0.0075028054,0.2618033
2021-12-30,0.0075859795,0.26965442,0.9670312,0.007335879,0.26076424
2021-12-31,0.007442253,0.26863664,0.9670009,0.0071966657,0.25977188
2022-01-01,0.0073956405,0.2679428,0.9669781,0.007151422,0.2590948
2022-01-02,0.0073036733,0.26718402,0.96696216,0.0070623755,0.25835684
2022-01-03,0.0071530156,0.26634064,0.96695316,0.006916631,0.2575389
2022-01-04,0.0070833974,0.26591137,0.9669511,0.0068492987,0.2571233
2022-01-05,0.007056856,0.26592547,0.96695626,0.006823671,0.25713828
2022-01-06,0.007120402,0.26642323,0.9669692,0.0068852096,0.25762305
2022-01-07,0.007151023,0.26673064,0.96699023,0.0069149695,0.25792593
2022-01-08,0.0072354106,0.26721904,0.9670201,0.0069967876,0.2584062
2022-01-09,0.0073979804,0.268389,0.9670593,0.007154286,0.25954807
2022-01-10,0.0075662197,0.2693476,0.9671084,0.007317355,0.26048833
2022-01-11,0.0076505323,0.2698303,0.96716774,0.007399348,0.26097116
2022-01-12,0.007741725,0.27027485,0.9672379,0.0074880896,0.26142007
2022-01-13,0.0077845785,0.27045503,0.9673192,0.0075301724,0.26161635
2022-01-14,0.007864838,0.27072275,0.967412,0.007608538,0.26190042
2022-01-15,0.00795933,0.27117422,0.9675165,0.007700783,0.26236552
2022-01-16,0.007985766,0.27138466,0.967633,0.007727291,0.26260075
2022-01-17,0.007983278,0.27144948,0.9677616,0.0077259094,0.26269838
2022-01-18,0.008012812,0.271569,0.9679023,0.007755619,0.26285228
2022-01-19,0.008003387,0.27148515,0.9680553,0.007747721,0.26281264
2022-01-20,0.007930756,0.2710565,0.9682203,0.0076787183,0.2624424
2022-01-21,0.007819882,0.27037174,0.96839726,0.007572752,0.26182726
2022-01-22,0.0077255396,0.2698287,0.96858555,0.0074828463,0.26135218
2022-01-23,0.0076708356,0.26945868,0.9687853,0.0074313926,0.2610476
2022-01-24,0.007675728,0.26947722,0.96899545,0.0074377456,0.2611222
2022-01-25,0.0077108066,0.269609,0.96921575,0.0074734353,0.2613093
2022-01-26,0.007703582,0.26972046,0.96944535,0.0074682017,0.26147926
2022-01-27,0.0076726186,0.26979044,0.96968365,0.007440013,0.26161137
2022-01-28,0.0076109124,0.269638,0.96992993,0.007382052,0.26152998
2022-01-29,0.007521693,0.26932678,0.9701834,0.007297422,0.26129636
2022-01-30,0.0075012795,0.2693595,0.9704434,0.0072795674,0.26139817
2022-01-31,0.0075570983,0.2699592,0.9707097,0.0073357485,0.26205203
2022-02-01,0.007669883,0.2706246,0.97098166,0.0074473154,0.26277152
2022-02-02,0.0077010347,0.27083555,0.97125953,0.0074797035,0.2630516
2022-02-03,0.0077612186,0.27123964,0.9715432,0.007540359,0.26352102
2022-02-04,0.007863234,0.2718583,0.9718331,0.007641751,0.2642009
2022-02-05,0.007853907,0.27201992,0.97212946,0.007635014,0.26443857
2022-02-06,0.007919023,0.27216583,0.9724328,0.0077007175,0.26466298
